date,n_obs_to_n_assets_ratio,low_sample_warning,ill_conditioned_warning,covariance_method,covariance_annualized,covariance_trading_days,covariance_fallback_used,covariance_fallback_method,covariance_failure_note,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_number,covariance_point_in_time,covariance_psd_repaired,covariance_jitter_added,covariance_min_eigenvalue_before_repair,covariance_eigenvalue_floor,covariance_relative_floor,covariance_psd_notes,covariance_observations,covariance_assets,covariance_ewma_halflife
2012-05-25,53.5,False,False,sample,True,243,False,,,0.01150859473281007,0.12887004976468022,11.197722463654243,True,False,0.0,0.01150859473281007,1.2887004976468023e-07,1e-06,symmetrized,107,2,
2012-06-01,56.0,False,False,sample,True,243,False,,,0.011693791336927366,0.125548246115399,10.736316605798763,True,False,0.0,0.011693791336927366,1.25548246115399e-07,1e-06,symmetrized,112,2,
2012-06-08,58.5,False,False,sample,True,243,False,,,0.011584936879845702,0.12188901353824533,10.521336007474972,True,False,0.0,0.011584936879845702,1.2188901353824532e-07,1e-06,symmetrized,117,2,
2012-06-15,61.0,False,False,sample,True,243,False,,,0.011539677087686152,0.12041018592360074,10.434450202431485,True,False,0.0,0.011539677087686152,1.2041018592360074e-07,1e-06,symmetrized,122,2,
2012-06-21,63.0,False,False,sample,True,243,False,,,0.011242070059787657,0.11737537744445864,10.440726380482603,True,False,0.0,0.011242070059787657,1.1737537744445863e-07,1e-06,symmetrized,126,2,
2012-06-29,65.5,False,False,sample,True,243,False,,,0.011165470791751914,0.11501601320194704,10.301044653388995,True,False,0.0,0.011165470791751914,1.1501601320194704e-07,1e-06,symmetrized,131,2,
2012-07-06,68.0,False,False,sample,True,243,False,,,0.011099643196542544,0.1136254292021367,10.236854211451606,True,False,0.0,0.011099643196542544,1.1362542920213669e-07,1e-06,symmetrized,136,2,
2012-07-13,70.5,False,False,sample,True,243,False,,,0.010827457718978518,0.11318448160235667,10.453467890617143,True,False,0.0,0.010827457718978518,1.1318448160235667e-07,1e-06,symmetrized,141,2,
2012-07-20,73.0,False,False,sample,True,243,False,,,0.010573487231545243,0.11345779742144385,10.730404731841983,True,False,0.0,0.010573487231545243,1.1345779742144385e-07,1e-06,symmetrized,146,2,
2012-07-27,75.5,False,False,sample,True,243,False,,,0.0106548595584296,0.10982549115758694,10.30754939146039,True,False,0.0,0.0106548595584296,1.0982549115758693e-07,1e-06,symmetrized,151,2,
2012-08-03,78.0,False,False,sample,True,243,False,,,0.010574774752241807,0.1076932815912281,10.183978771594882,True,False,0.0,0.010574774752241807,1.076932815912281e-07,1e-06,symmetrized,156,2,
2012-08-10,80.5,False,False,sample,True,243,False,,,0.010390526652703404,0.10782369381850912,10.3771153688784,True,False,0.0,0.010390526652703404,1.0782369381850911e-07,1e-06,symmetrized,161,2,
2012-08-17,83.0,False,False,sample,True,243,False,,,0.010312559303007743,0.10614460778507659,10.292751262445456,True,False,0.0,0.010312559303007743,1.0614460778507658e-07,1e-06,symmetrized,166,2,
2012-08-24,20.666666666666668,False,False,sample,True,243,False,,,0.0011257488689231892,0.07815723714213635,69.42688489387155,True,False,0.0,0.0011257488689231834,7.815723714213634e-08,1e-06,symmetrized,62,3,
2012-08-31,22.333333333333332,False,False,sample,True,243,False,,,0.001213697735138145,0.0797825465244327,65.73510373680621,True,False,0.0,0.0012136977351381438,7.978254652443267e-08,1e-06,symmetrized,67,3,
2012-09-07,15.75,False,False,sample,True,243,False,,,0.0012857024009742554,0.0942505693216324,73.30667598521475,True,False,0.0,0.0012857024009742543,9.425056932163239e-08,1e-06,symmetrized,63,4,
2012-09-14,17.0,False,False,sample,True,243,False,,,0.0012994837510904177,0.10081263411802555,77.57898783530925,True,False,0.0,0.0012994837510904224,1.0081263411802552e-07,1e-06,symmetrized,68,4,
2012-09-21,18.25,False,False,sample,True,243,False,,,0.0012742535494394457,0.1303369615042644,102.28495071612764,True,False,0.0,0.001274253549439426,1.303369615042645e-07,1e-06,symmetrized,73,4,
2012-09-28,19.5,False,False,sample,True,243,False,,,0.0014169802639524972,0.12654306765892895,89.30474959894796,True,False,0.0,0.0014169802639524992,1.2654306765892898e-07,1e-06,symmetrized,78,4,
2012-10-12,20.75,False,False,sample,True,243,False,,,0.0014875823270435991,0.1340870027162737,90.1375340904704,True,False,0.0,0.0014875823270436143,1.3408700271627365e-07,1e-06,symmetrized,83,4,
2012-10-19,22.0,False,False,sample,True,243,False,,,0.0014736692563491536,0.14647265463012754,99.3931670889279,True,False,0.0,0.001473669256349151,1.464726546301276e-07,1e-06,symmetrized,88,4,
2012-10-26,23.25,False,False,sample,True,243,False,,,0.0014257491220659845,0.1465196578169093,102.76678803392471,True,False,0.0,0.001425749122065965,1.4651965781690935e-07,1e-06,symmetrized,93,4,
2012-11-02,24.5,False,False,sample,True,243,False,,,0.0014030691983914025,0.15767355407972594,112.3776035141362,True,False,0.0,0.0014030691983913804,1.576735540797259e-07,1e-06,symmetrized,98,4,
2012-11-09,25.75,False,False,sample,True,243,False,,,0.0013926322702093306,0.1551573437360197,111.41300331400302,True,False,0.0,0.0013926322702093106,1.5515734373601974e-07,1e-06,symmetrized,103,4,
2012-11-16,27.0,False,False,sample,True,243,False,,,0.0013989587164253666,0.15579672261793912,111.36620458395832,True,False,0.0,0.0013989587164253599,1.5579672261793917e-07,1e-06,symmetrized,108,4,
2012-11-23,28.25,False,False,sample,True,243,False,,,0.0015009261161896769,0.1500417016905371,99.966080989676,True,False,0.0,0.0015009261161896797,1.500417016905371e-07,1e-06,symmetrized,113,4,
2012-11-30,29.5,False,False,sample,True,243,False,,,0.0014492331389715086,0.15025190035408453,103.6768317765044,True,False,0.0,0.0014492331389715026,1.5025190035408444e-07,1e-06,symmetrized,118,4,
2012-12-07,30.75,False,False,sample,True,243,False,,,0.0014162563121523834,0.14739744480990893,104.07540185003572,True,False,0.0,0.0014162563121524017,1.4739744480990887e-07,1e-06,symmetrized,123,4,
2012-12-14,32.0,False,False,sample,True,243,False,,,0.0013865417981475637,0.14516256151718132,104.69396718592994,True,False,0.0,0.001386541798147585,1.4516256151718128e-07,1e-06,symmetrized,128,4,
2012-12-21,33.25,False,False,sample,True,243,False,,,0.0013882979590685628,0.15026936053673784,108.23999239871864,True,False,0.0,0.0013882979590685478,1.5026936053673785e-07,1e-06,symmetrized,133,4,
2012-12-28,34.5,False,False,sample,True,243,False,,,0.0013669570596010153,0.14573209922378505,106.61059043531407,True,False,0.0,0.0013669570596009976,1.457320992237851e-07,1e-06,symmetrized,138,4,
2013-01-04,35.0,False,False,sample,True,243,False,,,0.0013636245023030847,0.1454423207989966,106.65862966920348,True,False,0.0,0.001363624502303085,1.454423207989966e-07,1e-06,symmetrized,140,4,
2013-01-11,36.25,False,False,sample,True,243,False,,,0.0014326611369643392,0.14251496626063162,99.47569776521341,True,False,0.0,0.0014326611369643294,1.4251496626063168e-07,1e-06,symmetrized,145,4,
2013-01-18,12.0,False,False,sample,True,243,False,,,0.0013381988436955762,0.1508003130004916,112.68901756336955,True,False,0.0,0.001338198843695571,1.5080031300049157e-07,1e-06,symmetrized,60,5,
2013-01-25,13.0,False,False,sample,True,243,False,,,0.0013677242053262515,0.14829629730060215,108.42558516044406,True,False,0.0,0.0013677242053262372,1.4829629730060216e-07,1e-06,symmetrized,65,5,
2013-02-01,14.0,False,False,sample,True,243,False,,,0.001432997863732828,0.147006647689304,102.58678774744658,True,False,0.0,0.0014329978637328384,1.4700664768930396e-07,1e-06,symmetrized,70,5,
2013-02-08,15.0,False,False,sample,True,243,False,,,0.0015677367174420972,0.13966831112658928,89.08913695309161,True,False,0.0,0.001567736717442104,1.3966831112658933e-07,1e-06,symmetrized,75,5,
2013-02-22,16.0,False,False,sample,True,243,False,,,0.0017115160775843627,0.1464768396488207,85.58309300579776,True,False,0.0,0.0017115160775843517,1.4647683964882064e-07,1e-06,symmetrized,80,5,
2013-03-01,17.0,False,False,sample,True,243,False,,,0.0019403151799451295,0.1541517395421792,79.44675232945325,True,False,0.0,0.0019403151799451297,1.5415173954217925e-07,1e-06,symmetrized,85,5,
2013-03-08,18.0,False,False,sample,True,243,False,,,0.001988141364816585,0.1839021790498901,92.49954872643369,True,False,0.0,0.00198814136481659,1.8390217904989015e-07,1e-06,symmetrized,90,5,
2013-03-15,19.0,False,False,sample,True,243,False,,,0.0019737344107530917,0.1799824360831245,91.18878158204222,True,False,0.0,0.0019737344107530917,1.7998243608312453e-07,1e-06,symmetrized,95,5,
2013-03-22,20.0,False,False,sample,True,243,False,,,0.002097918866386051,0.17661571937053777,84.1861533352728,True,False,0.0,0.0020979188663860717,1.7661571937053778e-07,1e-06,symmetrized,100,5,
2013-03-29,21.0,False,False,sample,True,243,False,,,0.0020834373887739003,0.17899269097732712,85.91220064581064,True,False,0.0,0.002083437388773916,1.789926909773271e-07,1e-06,symmetrized,105,5,
2013-04-03,21.6,False,False,sample,True,243,False,,,0.002099841670117071,0.17678367616830998,84.18905038609596,True,False,0.0,0.0020998416701170784,1.7678367616830997e-07,1e-06,symmetrized,108,5,
2013-04-12,22.6,False,False,sample,True,243,False,,,0.002109276899045252,0.17146712224893784,81.29189786630248,True,False,0.0,0.0021092768990452343,1.7146712224893782e-07,1e-06,symmetrized,113,5,
2013-04-19,23.6,False,False,sample,True,243,False,,,0.002086505742507472,0.1673593568127532,80.21035044534698,True,False,0.0,0.0020865057425074507,1.673593568127532e-07,1e-06,symmetrized,118,5,
2013-04-26,24.6,False,False,sample,True,243,False,,,0.002132129991138178,0.17664851830746525,82.85072628858167,True,False,0.0,0.0021321299911382053,1.766485183074652e-07,1e-06,symmetrized,123,5,
2013-05-03,25.0,False,False,sample,True,243,False,,,0.002149871075041734,0.17434915483092467,81.09749317295231,True,False,0.0,0.0021498710750417313,1.7434915483092458e-07,1e-06,symmetrized,125,5,
2013-05-10,26.0,False,False,sample,True,243,False,,,0.002114302290366878,0.17231390480456582,81.49918088329062,True,False,0.0,0.0021143022903668887,1.7231390480456585e-07,1e-06,symmetrized,130,5,
2013-05-17,27.0,False,False,sample,True,243,False,,,0.0021955251579568818,0.17039851490466051,77.6117341616939,True,False,0.0,0.002195525157956862,1.7039851490466052e-07,1e-06,symmetrized,135,5,
2013-05-24,28.0,False,False,sample,True,243,False,,,0.0021868234659030194,0.1745629122715039,79.82487612433795,True,False,0.0,0.002186823465902999,1.745629122715039e-07,1e-06,symmetrized,140,5,
2013-05-31,29.0,False,False,sample,True,243,False,,,0.0022376607852770017,0.1748990905026217,78.16157464678938,True,False,0.0,0.0022376607852770247,1.7489909050262161e-07,1e-06,symmetrized,145,5,
2013-06-07,30.0,False,False,sample,True,243,False,,,0.0022678926059043086,0.17188490677912108,75.79058476209592,True,False,0.0,0.0022678926059043203,1.7188490677912108e-07,1e-06,symmetrized,150,5,
2013-06-14,30.4,False,False,sample,True,243,False,,,0.0023297885549308957,0.17191969086201137,73.79197159250819,True,False,0.0,0.002329788554930927,1.7191969086201133e-07,1e-06,symmetrized,152,5,
2013-06-21,10.166666666666666,False,False,sample,True,243,False,,,0.0013511870901806002,0.20896467445401326,154.65265763165556,True,False,0.0,0.001351187090180611,2.089646744540133e-07,1e-06,symmetrized,61,6,
2013-06-28,8.571428571428571,False,False,sample,True,243,False,,,0.000584254947218311,0.24736936404027574,423.3928445416217,True,False,0.0,0.0005842549472183122,2.473693640402757e-07,1e-06,symmetrized,60,7,
2013-07-05,9.285714285714286,False,False,sample,True,243,False,,,0.000564623026810226,0.2401422059382057,425.3142265466252,True,False,0.0,0.0005646230268102241,2.4014220593820565e-07,1e-06,symmetrized,65,7,
2013-07-12,10.0,False,False,sample,True,243,False,,,0.0006135784867931361,0.25791439187621257,420.3445808933107,True,False,0.0,0.0006135784867931355,2.579143918762125e-07,1e-06,symmetrized,70,7,
2013-07-19,10.714285714285714,False,False,sample,True,243,False,,,0.0006028222581095808,0.24955903218421924,413.98443542350833,True,False,0.0,0.000602822258109578,2.495590321842193e-07,1e-06,symmetrized,75,7,
2013-07-26,8.0,False,False,sample,True,243,False,,,1.4418943574759381e-05,0.2876545351677365,19949.76495166268,True,False,0.0,1.4418943574759334e-05,2.876545351677365e-07,1e-06,symmetrized,64,8,
2013-08-02,8.625,False,False,sample,True,243,False,,,1.3597416277414884e-05,0.2874864342331798,21142.725085992308,True,False,0.0,1.3597416277415078e-05,2.874864342331799e-07,1e-06,symmetrized,69,8,
2013-08-09,9.25,False,False,sample,True,243,False,,,1.327712660559403e-05,0.2745509026001638,20678.487955706296,True,False,0.0,1.3277126605594027e-05,2.745509026001638e-07,1e-06,symmetrized,74,8,
2013-08-16,9.875,False,False,sample,True,243,False,,,1.2902789817567581e-05,0.2627524637778793,20364.004024938313,True,False,0.0,1.290278981756749e-05,2.627524637778793e-07,1e-06,symmetrized,79,8,
2013-08-23,10.5,False,False,sample,True,243,False,,,1.2171293585866558e-05,0.25534754117765884,20979.490748146218,True,False,0.0,1.2171293585866546e-05,2.5534754117765885e-07,1e-06,symmetrized,84,8,
2013-08-30,11.125,False,False,sample,True,243,False,,,1.175822033507201e-05,0.2459071538043941,20913.63716589923,True,False,0.0,1.1758220335071923e-05,2.459071538043942e-07,1e-06,symmetrized,89,8,
2013-09-06,11.75,False,False,sample,True,243,False,,,1.1330716789731563e-05,0.2395533896002053,21141.944860655243,True,False,0.0,1.1330716789731555e-05,2.395533896002052e-07,1e-06,symmetrized,94,8,
2013-09-13,12.375,False,False,sample,True,243,False,,,1.0943603363939793e-05,0.2326126535244068,21255.581529104707,True,False,0.0,1.094360336394366e-05,2.3261265352440678e-07,1e-06,symmetrized,99,8,
2013-09-18,12.75,False,False,sample,True,243,False,,,1.0730615457294253e-05,0.22746988830001574,21198.21451111554,True,False,0.0,1.0730615457315722e-05,2.2746988830001568e-07,1e-06,symmetrized,102,8,
2013-09-27,13.375,False,False,sample,True,243,False,,,1.046345344171909e-05,0.2225970021880609,21273.760468082073,True,False,0.0,1.04634534417766e-05,2.2259700218806082e-07,1e-06,symmetrized,107,8,
2013-09-30,13.5,False,False,sample,True,243,False,,,1.0440711421663337e-05,0.2207814015231807,21146.202840649672,True,False,0.0,1.0440711421632572e-05,2.2078140152318067e-07,1e-06,symmetrized,108,8,
2013-10-11,14.0,False,False,sample,True,243,False,,,1.1550864507200332e-05,0.2183060593764554,18899.542907837975,True,False,0.0,1.1550864507231763e-05,2.183060593764552e-07,1e-06,symmetrized,112,8,
2013-10-18,14.625,False,False,sample,True,243,False,,,1.1231076277994517e-05,0.21717243099227113,19336.742589647038,True,False,0.0,1.1231076278020353e-05,2.1717243099227118e-07,1e-06,symmetrized,117,8,
2013-10-25,15.25,False,False,sample,True,243,False,,,1.0839559554574564e-05,0.21945174564084755,20245.44858450761,True,False,0.0,1.083955955460854e-05,2.194517456408475e-07,1e-06,symmetrized,122,8,
2013-11-01,6.777777777777778,False,False,sample,True,243,False,,,5.789925494488092e-06,0.2051314256445741,35429.026822513624,True,False,0.0,5.789925494482434e-06,2.0513142564457412e-07,1e-06,symmetrized,61,9,
2013-11-08,7.333333333333333,False,False,sample,True,243,False,,,5.7409407456441375e-06,0.18992904334551788,33083.261395725785,True,False,0.0,5.74094074568747e-06,1.899290433455178e-07,1e-06,symmetrized,66,9,
2013-11-15,7.888888888888889,False,False,sample,True,243,False,,,5.625632048796872e-06,0.176551507540669,31383.408301370735,True,False,0.0,5.6256320487970285e-06,1.7655150754066882e-07,1e-06,symmetrized,71,9,
2013-11-22,8.444444444444445,False,False,sample,True,243,False,,,5.429616800030675e-06,0.1686233825025587,31056.221592213664,True,False,0.0,5.429616800030631e-06,1.686233825025587e-07,1e-06,symmetrized,76,9,
2013-11-29,9.0,False,False,sample,True,243,False,,,5.131749583850331e-06,0.15896873280595336,30977.492219462463,True,False,0.0,5.13174958383816e-06,1.5896873280595334e-07,1e-06,symmetrized,81,9,
2013-12-06,9.555555555555555,False,False,sample,True,243,False,,,4.9414576722887525e-06,0.16830822789399275,34060.44107953207,True,False,0.0,4.9414576722888075e-06,1.6830822789399275e-07,1e-06,symmetrized,86,9,
2013-12-13,10.11111111111111,False,False,sample,True,243,False,,,4.731701981145344e-06,0.16055786668041028,33932.37091435459,True,False,0.0,4.731701981145178e-06,1.605578666804102e-07,1e-06,symmetrized,91,9,
2013-12-20,6.1,False,False,sample,True,243,False,,,4.706064091483604e-06,0.20396549902298833,43340.994737427696,True,False,0.0,4.706064091483655e-06,2.039654990229883e-07,1e-06,symmetrized,61,10,
2013-12-27,6.6,False,False,sample,True,243,False,,,4.385069453319319e-06,0.19723250348569044,44978.19375161628,True,False,0.0,4.385069453254376e-06,1.972325034856906e-07,1e-06,symmetrized,66,10,
2014-01-03,7.0,False,False,sample,True,243,False,,,7.843780879756743e-06,0.19168659467579352,24438.03538297442,True,False,0.0,7.8437808798291e-06,1.9168659467579343e-07,1e-06,symmetrized,70,10,
2014-01-10,7.5,False,False,sample,True,243,False,,,9.332844860001286e-06,0.19320471096591352,20701.58819353683,True,False,0.0,9.332844860001369e-06,1.9320471096591336e-07,1e-06,symmetrized,75,10,
2014-01-17,8.0,False,False,sample,True,243,False,,,8.96605136383842e-06,0.1872383257277735,20883.030682038792,True,False,0.0,8.966051363824098e-06,1.8723832572777353e-07,1e-06,symmetrized,80,10,
2014-01-24,8.5,False,False,sample,True,243,False,,,0.0008202317282349086,0.18637941796011107,227.22775960055682,True,False,0.0,0.0008202317282349083,1.8637941796011109e-07,1e-06,symmetrized,85,10,
2014-01-30,8.9,False,False,sample,True,243,False,,,0.0008590117061411038,0.1806486809745737,210.29827612721706,True,False,0.0,0.0008590117061411042,1.8064868097457353e-07,1e-06,symmetrized,89,10,
2014-02-07,9.0,False,False,sample,True,243,False,,,0.0008493617390110404,0.17951267899631812,211.3500888388672,True,False,0.0,0.000849361739011041,1.79512678996318e-07,1e-06,symmetrized,90,10,
2014-02-14,9.5,False,False,sample,True,243,False,,,0.000819258433681223,0.18205750702146742,222.22231659357783,True,False,0.0,0.0008192584336812229,1.8205750702146743e-07,1e-06,symmetrized,95,10,
2014-02-21,10.0,False,False,sample,True,243,False,,,0.0008102148624033549,0.1803123353000824,222.54878757126065,True,False,0.0,0.0008102148624033549,1.8031233530008228e-07,1e-06,symmetrized,100,10,
2014-02-28,10.5,False,False,sample,True,243,False,,,0.000823645702080388,0.18781202064927913,228.02525427486373,True,False,0.0,0.0008236457020803876,1.8781202064927916e-07,1e-06,symmetrized,105,10,
2014-03-07,11.0,False,False,sample,True,243,False,,,0.0008242452304043599,0.1819387761151769,220.73379305564316,True,False,0.0,0.00082424523040436,1.8193877611517698e-07,1e-06,symmetrized,110,10,
2014-03-14,11.5,False,False,sample,True,243,False,,,0.0008125036969244708,0.18981703799483307,233.6199068549939,True,False,0.0,0.000812503696924471,1.8981703799483296e-07,1e-06,symmetrized,115,10,
2014-03-21,12.0,False,False,sample,True,243,False,,,0.0007939863671441157,0.1908351490050805,240.35066205417883,True,False,0.0,0.0007939863671441155,1.908351490050804e-07,1e-06,symmetrized,120,10,
2014-03-28,12.5,False,False,sample,True,243,False,,,0.0007715649682442324,0.1895397703786525,245.65626768924957,True,False,0.0,0.0007715649682442323,1.8953977037865247e-07,1e-06,symmetrized,125,10,
2014-04-04,13.0,False,False,sample,True,243,False,,,0.000747291934344728,0.1864812499869125,249.54270401758166,True,False,0.0,0.0007472919343447276,1.8648124998691251e-07,1e-06,symmetrized,130,10,
2014-04-11,13.4,False,False,sample,True,243,False,,,0.0007336197563362836,0.18463724189800373,251.67975685399614,True,False,0.0,0.0007336197563362834,1.8463724189800367e-07,1e-06,symmetrized,134,10,
2014-04-18,5.454545454545454,False,False,sample,True,243,False,,,0.0006027711693253446,0.1926638758150907,319.6302106332175,True,False,0.0,0.0006027711693253446,1.9266387581509068e-07,1e-06,symmetrized,60,11,
2014-04-25,5.909090909090909,False,False,sample,True,243,False,,,0.0006566935228738124,0.2956528186006585,450.21430591674954,True,False,0.0,0.0006566935228738127,2.9565281860065847e-07,1e-06,symmetrized,65,11,
2014-04-30,6.181818181818182,False,False,sample,True,243,False,,,0.0006883154697351709,0.34162480998290046,496.3201104783254,True,False,0.0,0.0006883154697351713,3.4162480998290035e-07,1e-06,symmetrized,68,11,
2014-05-09,6.636363636363637,False,False,sample,True,243,False,,,0.0006737146851783792,0.3185667067849017,472.8510655820941,True,False,0.0,0.0006737146851783788,3.185667067849017e-07,1e-06,symmetrized,73,11,
2014-05-16,7.090909090909091,False,False,sample,True,243,False,,,0.000686791886954487,0.3079916805242363,448.44979443481196,True,False,0.0,0.000686791886954486,3.079916805242363e-07,1e-06,symmetrized,78,11,
2014-05-23,7.545454545454546,False,False,sample,True,243,False,,,0.0006603295694950471,0.3424102692670222,518.5445042675626,True,False,0.0,0.0006603295694950467,3.42410269267022e-07,1e-06,symmetrized,83,11,
2014-05-30,8.0,False,False,sample,True,243,False,,,0.0006453088846830315,0.326398214612689,505.80151979933163,True,False,0.0,0.0006453088846830308,3.2639821461268883e-07,1e-06,symmetrized,88,11,
2014-06-06,8.363636363636363,False,False,sample,True,243,False,,,0.0007675506251573046,0.3133005559605605,408.18226927553025,True,False,0.0,0.0007675506251573039,3.1330055596056065e-07,1e-06,symmetrized,92,11,
2014-06-13,8.818181818181818,False,False,sample,True,243,False,,,0.0007395412678494639,0.3015064875332033,407.6939322263433,True,False,0.0,0.0007395412678494651,3.0150648753320334e-07,1e-06,symmetrized,97,11,
2014-06-20,9.272727272727273,False,False,sample,True,243,False,,,0.0007497343137881645,0.28823805613719206,384.45360021047804,True,False,0.0,0.0007497343137881637,2.882380561371922e-07,1e-06,symmetrized,102,11,
2014-06-27,9.727272727272727,False,False,sample,True,243,False,,,0.0007444083313218614,0.28500881188254823,382.86623065657005,True,False,0.0,0.0007444083313218622,2.8500881188254815e-07,1e-06,symmetrized,107,11,
2014-07-04,10.181818181818182,False,False,sample,True,243,False,,,0.0007221869687420144,0.28014173654333563,387.907493029565,True,False,0.0,0.0007221869687420143,2.801417365433355e-07,1e-06,symmetrized,112,11,
2014-07-11,10.636363636363637,False,False,sample,True,243,False,,,0.000772892657046054,0.2731483816690834,353.4105016769585,True,False,0.0,0.0007728926570460532,2.731483816690832e-07,1e-06,symmetrized,117,11,
2014-07-18,11.090909090909092,False,False,sample,True,243,False,,,0.000861665295890712,0.26633431889287573,309.09254459130017,True,False,0.0,0.0008616652958907123,2.6633431889287577e-07,1e-06,symmetrized,122,11,
2014-07-25,11.545454545454545,False,False,sample,True,243,False,,,0.0008323779320422168,0.277330709941501,333.17883531712283,True,False,0.0,0.000832377932042218,2.773307099415011e-07,1e-06,symmetrized,127,11,
2014-08-01,12.0,False,False,sample,True,243,False,,,0.0008087684859792643,0.27080932964090026,334.84159476491203,True,False,0.0,0.0008087684859792656,2.7080932964090036e-07,1e-06,symmetrized,132,11,
2014-08-08,12.454545454545455,False,False,sample,True,243,False,,,0.0007959243886348349,0.2620024822284285,329.18011556074276,True,False,0.0,0.0007959243886348355,2.620024822284286e-07,1e-06,symmetrized,137,11,
2014-08-15,12.909090909090908,False,False,sample,True,243,False,,,0.0007738813025050316,0.2571015054179579,332.2234360563147,True,False,0.0,0.0007738813025050324,2.5710150541795803e-07,1e-06,symmetrized,142,11,
2014-08-22,13.363636363636363,False,False,sample,True,243,False,,,0.0007570736297899989,0.24970255286917475,329.8259813096892,True,False,0.0,0.0007570736297900002,2.497025528691749e-07,1e-06,symmetrized,147,11,
2014-08-29,13.818181818181818,False,False,sample,True,243,False,,,0.0007383643851626409,0.24228954439533698,328.14359585066853,True,False,0.0,0.0007383643851626402,2.4228954439533703e-07,1e-06,symmetrized,152,11,
2014-09-05,14.272727272727273,False,False,sample,True,243,False,,,0.0007159978860972594,0.23773811925260846,332.0374597032186,True,False,0.0,0.0007159978860972595,2.3773811925260845e-07,1e-06,symmetrized,157,11,
2014-09-12,14.636363636363637,False,False,sample,True,243,False,,,0.0007012325023553624,0.2351904543943524,335.3958260696327,True,False,0.0,0.000701232502355363,2.351904543943523e-07,1e-06,symmetrized,161,11,
2014-09-19,15.090909090909092,False,False,sample,True,243,False,,,0.0007114101575216198,0.23035939315767343,323.8067248859499,True,False,0.0,0.0007114101575216195,2.303593931576734e-07,1e-06,symmetrized,166,11,
2014-09-26,15.545454545454545,False,False,sample,True,243,False,,,0.0007276245928134209,0.22706785408516925,312.0673164814187,True,False,0.0,0.0007276245928134197,2.270678540851693e-07,1e-06,symmetrized,171,11,
2014-09-30,15.727272727272727,False,False,sample,True,243,False,,,0.0007281695101000146,0.22507896476510314,309.1024296446968,True,False,0.0,0.0007281695101000159,2.2507896476510313e-07,1e-06,symmetrized,173,11,
2014-10-10,16.0,False,False,sample,True,243,False,,,0.0007288236093328258,0.22243074372871077,305.19146317491914,True,False,0.0,0.0007288236093328279,2.2243074372871087e-07,1e-06,symmetrized,176,11,
2014-10-17,16.454545454545453,False,False,sample,True,243,False,,,0.0007793656348549275,0.2269048770199058,291.140469725923,True,False,0.0,0.0007793656348549256,2.2690487701990581e-07,1e-06,symmetrized,181,11,
2014-10-24,16.90909090909091,False,False,sample,True,243,False,,,0.0007889283415016259,0.235636819553052,298.67962292309966,True,False,0.0,0.0007889283415016228,2.3563681955305196e-07,1e-06,symmetrized,186,11,
