date,constraint,component,lhs,rhs,slack,dual,binding
2018-01-19,asset_upper,标普500ETF,0.05207254955493347,0.4,0.34792745044506657,4.365507807316181e-11,False
2018-01-19,asset_upper,欧洲ETF,0.04776714634021867,0.4,0.35223285365978135,4.311038179090336e-11,False
2018-01-19,asset_upper,黄金ETF,0.058629427740933014,0.4,0.34137057225906703,4.44121490921273e-11,False
2018-01-19,asset_upper,原油ETF,0.047786028144779336,0.4,0.3522139718552207,4.311326160569355e-11,False
2018-01-19,group_cash_lower,,0.0,0.29999999954369627,0.29999999954369627,4.976376888948591e-11,False
2018-01-19,group_cash_upper,,0.29999999954369627,0.3,4.563037170335349e-10,0.04624270002157326,True
2018-01-19,group_bond_lower,,0.0,0.13589979695095145,0.13589979695095145,1.1073256719926506e-10,False
2018-01-19,group_bond_upper,,0.13589979695095145,0.7,0.5641002030490485,2.761645555077783e-11,False
2018-01-19,group_defensive_lower,,0.0,0.041308436482198375,0.041308436482198375,3.4567545219353123e-10,False
2018-01-19,group_defensive_upper,,0.041308436482198375,0.25,0.20869156351780163,7.116257861287751e-11,False
2018-01-19,group_commodity_gold_lower,,0.0,0.1391277831549095,0.1391277831549095,1.0498152026434474e-10,False
2018-01-19,group_commodity_gold_upper,,0.1391277831549095,0.4,0.26087221684509054,5.7144008322540645e-11,False
2018-01-19,group_equity_lower,,0.0,0.38366398386824435,0.38366398386824435,4.077052881578109e-11,False
2018-01-19,group_equity_upper,,0.38366398386824435,0.7,0.3163360161317556,4.768338822115567e-11,False
2018-01-26,asset_lower,5年国债ETF,0.0,0.09051516981506565,0.09051516981506565,9.399016891382729e-11,False
2018-01-26,asset_lower,10年国债ETF,0.0,0.044816014222434065,0.044816014222434065,1.9794692243653722e-10,False
2018-01-26,asset_lower,日利ETF,0.0,0.299999999804043,0.299999999804043,2.8489125996153603e-11,False
2018-01-26,asset_lower,沪深300ETF,0.0,0.03744083994993688,0.03744083994993688,2.23532730627758e-10,False
2018-01-26,asset_lower,中证500ETF,0.0,0.035140056067886505,0.035140056067886505,2.4280325744346667e-10,False
2018-01-26,asset_lower,中证1000ETF,0.0,0.008296381287426186,0.008296381287426186,1.0717956935476494e-09,False
2018-01-26,asset_lower,创业板ETF,0.0,0.03075833369254568,0.03075833369254568,2.820343842673729e-10,False
2018-01-26,asset_lower,红利ETF,0.0,0.04081089689164073,0.04081089689164073,2.1111277644379567e-10,False
2018-01-26,asset_lower,证券ETF,0.0,0.01077439523662847,0.01077439523662847,8.31003436600379e-10,False
2018-01-26,asset_lower,军工ETF,0.0,0.010078513610625235,0.010078513610625235,8.818889294998315e-10,False
2018-01-26,asset_lower,消费ETF,0.0,0.04103902360142595,0.04103902360142595,2.0282576383842213e-10,False
2018-01-26,asset_lower,恒生ETF,0.0,0.05750186273968018,0.05750186273968018,1.4452169478989593e-10,False
2018-01-26,asset_lower,白银LOF,0.0,0.0329259942565671,0.0329259942565671,2.6291247502247485e-10,False
2018-01-26,asset_lower,纳指ETF,0.0,0.05353212357975379,0.05353212357975379,1.5603186538032716e-10,False
2018-01-26,asset_lower,标普500ETF,0.0,0.05176996903559964,0.05176996903559964,1.5855454151929646e-10,False
2018-01-26,asset_lower,欧洲ETF,0.0,0.04800498637930272,0.04800498637930272,1.7446906978489508e-10,False
2018-01-26,asset_lower,黄金ETF,0.0,0.05871330404433308,0.05871330404433308,1.4332421653559702e-10,False
2018-01-26,asset_lower,原油ETF,0.0,0.04788213578510534,0.04788213578510534,1.7560944619764543e-10,False
2018-01-26,budget,,1.0000000000000002,1.0,-2.220446049250313e-16,0.004957044279170168,True
2018-01-26,asset_upper,5年国债ETF,0.09051516981506565,0.4,0.3094848301849344,2.7756616844364015e-11,False
2018-01-26,asset_upper,10年国债ETF,0.044816014222434065,0.4,0.35518398577756594,2.437816550414547e-11,False
2018-01-26,asset_upper,日利ETF,0.299999999804043,0.4,0.100000000195957,8.277124733472519e-11,False
2018-01-26,asset_upper,沪深300ETF,0.03744083994993688,0.4,0.36255916005006317,2.401209005729582e-11,False
2018-01-26,asset_upper,中证500ETF,0.035140056067886505,0.4,0.3648599439321135,2.3831960193484952e-11,False
2018-01-26,asset_upper,中证1000ETF,0.008296381287426186,0.4,0.39170361871257386,2.2205416481677947e-11,False
2018-01-26,asset_upper,创业板ETF,0.03075833369254568,0.4,0.36924166630745436,2.354720055578654e-11,False
2018-01-26,asset_upper,红利ETF,0.04081089689164073,0.4,0.3591891031083593,2.4144872898236747e-11,False
2018-01-26,asset_upper,证券ETF,0.01077439523662847,0.4,0.38922560476337154,2.233599079710841e-11,False
2018-01-26,asset_upper,军工ETF,0.010078513610625235,0.4,0.3899214863893748,2.229431001879805e-11,False
2018-01-26,asset_upper,消费ETF,0.04103902360142595,0.4,0.35896097639857405,2.4242615552544958e-11,False
2018-01-26,asset_upper,恒生ETF,0.05750186273968018,0.4,0.34249813726031986,2.5301870409368473e-11,False
2018-01-26,asset_upper,白银LOF,0.0329259942565671,0.4,0.3670740057434329,2.3628226853526005e-11,False
2018-01-26,asset_upper,纳指ETF,0.05353212357975379,0.4,0.34646787642024623,2.5006147274566505e-11,False
2018-01-26,asset_upper,标普500ETF,0.05176996903559964,0.4,0.34823003096440036,2.4963730875583107e-11,False
2018-01-26,asset_upper,欧洲ETF,0.04800498637930272,0.4,0.3519950136206973,2.4652980675722926e-11,False
2018-01-26,asset_upper,黄金ETF,0.05871330404433308,0.4,0.34128669595566696,2.5357868611595422e-11,False
2018-01-26,asset_upper,原油ETF,0.04788213578510534,0.4,0.35211786421489466,2.4634868535252026e-11,False
2018-01-26,group_cash_lower,,0.0,0.299999999804043,0.299999999804043,2.8489125996153603e-11,False
2018-01-26,group_cash_upper,,0.299999999804043,0.3,1.95956972870448e-10,0.06004239118760845,True
2018-01-26,group_bond_lower,,0.0,0.13533118403749972,0.13533118403749972,6.369383952550694e-11,False
2018-01-26,group_bond_upper,,0.13533118403749972,0.7,0.5646688159625002,1.568986568815767e-11,False
2018-01-26,group_defensive_lower,,0.0,0.04081089689164073,0.04081089689164073,2.1111277644379567e-10,False
2018-01-26,group_defensive_upper,,0.04081089689164073,0.25,0.20918910310835925,4.052743020720338e-11,False
2018-01-26,group_commodity_gold_lower,,0.0,0.1395214340860055,0.1395214340860055,6.037602521414442e-11,False
2018-01-26,group_commodity_gold_upper,,0.1395214340860055,0.4,0.26047856591399454,3.2696317458273615e-11,False
2018-01-26,group_equity_lower,,0.0,0.38433648518081126,0.38433648518081126,2.309798972977635e-11,False
2018-01-26,group_equity_upper,,0.38433648518081126,0.7,0.3156635148191887,2.7428401252695887e-11,False
2018-02-02,asset_lower,5年国债ETF,0.0,0.09728649490960951,0.09728649490960951,1.1990762830462695e-11,False
2018-02-02,asset_lower,10年国债ETF,0.0,0.04595163057013857,0.04595163057013857,2.9696539726769504e-11,False
2018-02-02,asset_lower,日利ETF,0.0,0.2999999999842917,0.2999999999842917,4.060649239463365e-12,False
2018-02-02,asset_lower,沪深300ETF,0.0,0.037014546798830504,0.037014546798830504,2.9603285012176534e-11,False
2018-02-02,asset_lower,中证500ETF,0.0,0.03351756849869299,0.03351756849869299,3.2498311392350704e-11,False
2018-02-02,asset_lower,中证1000ETF,0.0,0.0077872330966331695,0.0077872330966331695,2.1877615810102973e-10,False
2018-02-02,asset_lower,创业板ETF,0.0,0.02935974331174569,0.02935974331174569,3.694786497949036e-11,False
2018-02-02,asset_lower,红利ETF,0.0,0.04108605810529527,0.04108605810529527,2.589607991985885e-11,False
2018-02-02,asset_lower,证券ETF,0.0,0.010306956413215546,0.010306956413215546,1.5262890176058916e-10,False
2018-02-02,asset_lower,军工ETF,0.0,0.009416623873676231,0.009416623873676231,1.7545478123172468e-10,False
2018-02-02,asset_lower,消费ETF,0.0,0.040348137930510924,0.040348137930510924,2.764288074195389e-11,False
2018-02-02,asset_lower,恒生ETF,0.0,0.05817010090412723,0.05817010090412723,2.0031278160726122e-11,False
2018-02-02,asset_lower,白银LOF,0.0,0.03270599225794228,0.03270599225794228,3.594737351780799e-11,False
2018-02-02,asset_lower,纳指ETF,0.0,0.054071866243481266,0.054071866243481266,2.1302396366616445e-11,False
2018-02-02,asset_lower,标普500ETF,0.0,0.05221509626530917,0.05221509626530917,2.2047120538113293e-11,False
2018-02-02,asset_lower,欧洲ETF,0.0,0.04748322285723524,0.04748322285723524,2.418489461970387e-11,False
2018-02-02,asset_lower,黄金ETF,0.0,0.05853486486346202,0.05853486486346202,1.9706166570067425e-11,False
2018-02-02,asset_lower,原油ETF,0.0,0.044743863115802966,0.044743863115802966,2.550847895658068e-11,False
2018-02-02,budget,,1.0000000000000004,1.0,-4.440892098500626e-16,-0.0033317191791204055,True
2018-02-02,asset_upper,5年国债ETF,0.09728649490960951,0.4,0.3027135050903905,4.035232406037304e-12,False
2018-02-02,asset_upper,10年国债ETF,0.04595163057013857,0.4,0.35404836942986145,3.4406505818722753e-12,False
2018-02-02,asset_upper,日利ETF,0.2999999999842917,0.4,0.1000000000157083,1.224902660310473e-11,False
2018-02-02,asset_upper,沪深300ETF,0.037014546798830504,0.4,0.36298545320116954,3.3957301961731747e-12,False
2018-02-02,asset_upper,中证500ETF,0.03351756849869299,0.4,0.36648243150130705,3.366524319891317e-12,False
2018-02-02,asset_upper,中证1000ETF,0.0077872330966331695,0.4,0.39221276690336687,3.1817102417162683e-12,False
2018-02-02,asset_upper,创业板ETF,0.02935974331174569,0.4,0.37064025668825434,3.3336499270531935e-12,False
2018-02-02,asset_upper,红利ETF,0.04108605810529527,0.4,0.35891394189470477,3.4393665539558363e-12,False
2018-02-02,asset_upper,证券ETF,0.010306956413215546,0.4,0.38969304358678447,3.201303917434578e-12,False
2018-02-02,asset_upper,军工ETF,0.009416623873676231,0.4,0.39058337612632377,3.194938452692516e-12,False
2018-02-02,asset_upper,消费ETF,0.040348137930510924,0.4,0.35965186206948907,3.4231184121017977e-12,False
2018-02-02,asset_upper,恒生ETF,0.05817010090412723,0.4,0.3418298990958728,3.5818842211302674e-12,False
2018-02-02,asset_upper,白银LOF,0.03270599225794228,0.4,0.3672940077420577,3.3785581220262043e-12,False
2018-02-02,asset_upper,纳指ETF,0.054071866243481266,0.4,0.34592813375651876,3.545729647526782e-12,False
2018-02-02,asset_upper,标普500ETF,0.05221509626530917,0.4,0.34778490373469084,3.5275860647726328e-12,False
2018-02-02,asset_upper,欧洲ETF,0.04748322285723524,0.4,0.3525167771427648,3.483424293957021e-12,False
2018-02-02,asset_upper,黄金ETF,0.05853486486346202,0.4,0.341465135136538,3.593920313200719e-12,False
2018-02-02,asset_upper,原油ETF,0.044743863115802966,0.4,0.35525613688419705,3.4627055235301838e-12,False
2018-02-02,group_cash_lower,,0.0,0.2999999999842917,0.2999999999842917,4.060649239463365e-12,False
2018-02-02,group_cash_upper,,0.2999999999842917,0.3,1.5708268019665184e-11,0.13564981302024934,True
2018-02-02,group_bond_lower,,0.0,0.14323812547974807,0.14323812547974807,8.500165697042065e-12,False
2018-02-02,group_bond_upper,,0.14323812547974807,0.7,0.5567618745202518,2.3029461009100115e-12,False
2018-02-02,group_defensive_lower,,0.0,0.04108605810529527,0.04108605810529527,2.589607991985885e-11,False
2018-02-02,group_defensive_upper,,0.04108605810529527,0.25,0.20891394189470475,5.708351834699843e-12,False
2018-02-02,group_commodity_gold_lower,,0.0,0.13598472023720728,0.13598472023720728,8.54125712850863e-12,False
2018-02-02,group_commodity_gold_upper,,0.13598472023720728,0.4,0.2640152797627927,4.586450182698382e-12,False
2018-02-02,group_equity_lower,,0.0,0.3796910961934579,0.3796910961934579,3.2135046971668986e-12,False
2018-02-02,group_equity_upper,,0.3796910961934579,0.7,0.32030890380654203,3.858645116156803e-12,False
2018-02-09,asset_lower,5年国债ETF,0.0,0.13523197155329322,0.13523197155329322,1.7922129407439783e-10,False
2018-02-09,asset_lower,10年国债ETF,0.0,0.04757381750754135,0.04757381750754135,4.743962329658418e-10,False
2018-02-09,asset_lower,日利ETF,0.0,0.29999999910076747,0.29999999910076747,8.235380794401504e-11,False
2018-02-09,asset_lower,沪深300ETF,0.0,0.03611271172554188,0.03611271172554188,6.03266604853525e-10,False
2018-02-09,asset_lower,中证500ETF,0.0,0.03325792487362138,0.03325792487362138,6.707295759930962e-10,False
2018-02-09,asset_lower,中证1000ETF,0.0,0.007685314909275089,0.007685314909275089,2.7901872257696897e-09,False
2018-02-09,asset_lower,创业板ETF,0.0,0.029241041858225552,0.029241041858225552,7.64274133529522e-10,False
2018-02-09,asset_lower,红利ETF,0.0,0.03983633374192873,0.03983633374192873,5.613901123304048e-10,False
2018-02-09,asset_lower,证券ETF,0.0,0.009979408924473505,0.009979408924473505,2.144057462459342e-09,False
2018-02-09,asset_lower,军工ETF,0.0,0.009243888205970188,0.009243888205970188,2.315163258447959e-09,False
2018-02-09,asset_lower,消费ETF,0.0,0.037990040196265354,0.037990040196265354,5.672208813199864e-10,False
2018-02-09,asset_lower,恒生ETF,0.0,0.055876787055712696,0.055876787055712696,4.1648063156656154e-10,False
2018-02-09,asset_lower,白银LOF,0.0,0.03284451253260458,0.03284451253260458,6.764968657479353e-10,False
2018-02-09,asset_lower,纳指ETF,0.0,0.040087913904817696,0.040087913904817696,6.012036149975034e-10,False
2018-02-09,asset_lower,标普500ETF,0.0,0.0405610853234183,0.0405610853234183,5.955397846491547e-10,False
2018-02-09,asset_lower,欧洲ETF,0.0,0.042644295284064986,0.042644295284064986,5.62726312865811e-10,False
2018-02-09,asset_lower,黄金ETF,0.0,0.05928559856775841,0.05928559856775841,3.9391264564763856e-10,False
2018-02-09,asset_lower,原油ETF,0.0,0.04254735473471945,0.04254735473471945,5.411438253787536e-10,False
2018-02-09,budget,,0.9999999999999998,1.0,2.220446049250313e-16,0.00506540821955013,True
2018-02-09,asset_upper,5年国债ETF,0.13523197155329322,0.4,0.26476802844670677,9.28405020874008e-11,False
