date,weight_红利ETF,weight_上证指数ETF,weight_沪深300ETF,weight_中证1000ETF,weight_恒生ETF,weight_恒生科技ETF,weight_科创50ETF,weight_0-5中高信用票,weight_中证转债,weight_黄金ETF
2019-01-21,9.43662539999651e-06,0.0,3.355290632203656e-05,1.0065960227014324e-12,5.665917969982434e-11,0.4995513518213542,0.49955135159588115,0.0007275070697408253,9.28706383063301e-05,3.4114712277184674e-05
2019-01-22,9.43662539999651e-06,0.0,3.355290632203656e-05,1.0065960227014324e-12,5.665917969982434e-11,0.4995513518213542,0.49955135159588115,0.0007275070697408253,9.28706383063301e-05,3.4114712277184674e-05
2019-01-23,9.43662539999651e-06,0.0,3.355290632203656e-05,1.0065960227014324e-12,5.665917969982434e-11,0.4995513518213542,0.49955135159588115,0.0007275070697408253,9.28706383063301e-05,3.4114712277184674e-05
2019-01-24,9.43662539999651e-06,0.0,3.355290632203656e-05,1.0065960227014324e-12,5.665917969982434e-11,0.4995513518213542,0.49955135159588115,0.0007275070697408253,9.28706383063301e-05,3.4114712277184674e-05
2019-01-25,9.43662539999651e-06,0.0,3.355290632203656e-05,1.0065960227014324e-12,5.665917969982434e-11,0.4995513518213542,0.49955135159588115,0.0007275070697408253,9.28706383063301e-05,3.4114712277184674e-05
2019-01-28,9.43662539999651e-06,0.0,3.355290632203656e-05,1.0065960227014324e-12,5.665917969982434e-11,0.4995513518213542,0.49955135159588115,0.0007275070697408253,9.28706383063301e-05,3.4114712277184674e-05
2019-01-29,9.43662539999651e-06,0.0,3.355290632203656e-05,1.0065960227014324e-12,5.665917969982434e-11,0.4995513518213542,0.49955135159588115,0.0007275070697408253,9.28706383063301e-05,3.4114712277184674e-05
2019-01-30,9.43662539999651e-06,0.0,3.355290632203656e-05,1.0065960227014324e-12,5.665917969982434e-11,0.4995513518213542,0.49955135159588115,0.0007275070697408253,9.28706383063301e-05,3.4114712277184674e-05
2019-01-31,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-01,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-11,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-12,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-13,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-14,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-15,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-18,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-19,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-20,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-21,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-22,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-25,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-26,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-27,9.871122971637572e-05,0.00010784559003235136,4.810286915338377e-05,0.0006892403555180245,1.0546630923195968e-16,0.4934684934092433,0.49347244933404694,0.010629726348709085,0.00025276984182462684,0.0012809146988551976
2019-02-28,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-01,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-04,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-05,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-06,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-07,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-08,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-11,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-12,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-13,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-14,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-15,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-18,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-19,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-20,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-21,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-22,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-25,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-26,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-27,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-28,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-03-29,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-01,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-02,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-03,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-04,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-08,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-09,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-10,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-11,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-12,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-15,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-16,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-17,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-18,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-19,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-22,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-23,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-24,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
2019-04-25,4.3914406231844094e-07,1.5259022259747882e-05,2.5049465091818777e-05,2.454121971288763e-05,2.457119342164974e-05,0.4996516329211805,0.4996516329282704,0.00039226758017135515,0.00013152190022352545,8.486116240184027e-05
